# Setpoints,Voltages
1.034000000000000000e+03,8.243385499999998922e-01
1.035000000000000000e+03,8.249751499999999904e-01
1.036000000000000000e+03,8.257901999999999187e-01
1.037000000000000000e+03,8.265502000000000127e-01
1.038000000000000000e+03,8.272906499999999053e-01
1.039000000000000000e+03,8.280564999999999731e-01
1.040000000000000000e+03,8.288490499999999761e-01
1.041000000000000000e+03,8.296426999999999552e-01
1.042000000000000000e+03,8.304515500000000383e-01
1.043000000000000000e+03,8.312610000000001387e-01
1.044000000000000000e+03,8.320257999999999265e-01
1.045000000000000000e+03,8.326273000000000701e-01
1.046000000000000000e+03,8.334621499999999017e-01
1.047000000000000000e+03,8.341372999999998594e-01
1.048000000000000000e+03,8.349462500000001119e-01
1.049000000000000000e+03,8.357735500000000872e-01
1.050000000000000000e+03,8.366853499999999944e-01
1.051000000000000000e+03,8.374283999999999617e-01
1.052000000000000000e+03,8.381135000000000668e-01
1.053000000000000000e+03,8.389461499999999461e-01
1.054000000000000000e+03,8.397873499999999325e-01
1.055000000000000000e+03,8.404098500000000138e-01
1.056000000000000000e+03,8.411581500000000489e-01
1.057000000000000000e+03,8.419047499999999795e-01
1.058000000000000000e+03,8.427599999999999536e-01
1.059000000000000000e+03,8.434713000000002570e-01
1.060000000000000000e+03,8.442412500000001652e-01
1.061000000000000000e+03,8.449916000000001759e-01
1.062000000000000000e+03,8.457637000000000072e-01
1.063000000000000000e+03,8.465571000000000623e-01
1.064000000000000000e+03,8.474635999999999836e-01
1.065000000000000000e+03,8.481726499999998614e-01
1.066000000000000000e+03,8.488625000000000753e-01
1.067000000000000000e+03,8.496275499999998981e-01
1.068000000000000000e+03,8.503930499999998727e-01
1.069000000000000000e+03,8.511490000000000444e-01
1.070000000000000000e+03,8.520011000000000667e-01
1.071000000000000000e+03,8.527730000000000032e-01
1.072000000000000000e+03,8.536071999999998994e-01
1.073000000000000000e+03,8.542842000000000491e-01
1.074000000000000000e+03,8.550773499999998473e-01
1.075000000000000000e+03,8.559504499999999183e-01
1.076000000000000000e+03,8.566019999999999746e-01
1.077000000000000000e+03,8.573612500000000747e-01
1.078000000000000000e+03,8.581440000000000179e-01
1.079000000000000000e+03,8.588257000000000252e-01
1.080000000000000000e+03,8.596089000000001201e-01
1.081000000000000000e+03,8.604249500000001882e-01
1.082000000000000000e+03,8.612392500000000117e-01
1.083000000000000000e+03,8.619384499999999116e-01
1.084000000000000000e+03,8.627161999999998221e-01
1.085000000000000000e+03,8.635054500000001187e-01
1.086000000000000000e+03,8.642463499999998300e-01
1.087000000000000000e+03,8.649751499999999149e-01
1.088000000000000000e+03,8.657646500000000245e-01
1.089000000000000000e+03,8.666080999999999923e-01
1.090000000000000000e+03,8.673735000000000195e-01
1.091000000000000000e+03,8.682167999999998997e-01
1.092000000000000000e+03,8.690354000000001244e-01
1.093000000000000000e+03,8.697685999999998918e-01
1.094000000000000000e+03,8.706340000000001300e-01
1.095000000000000000e+03,8.713608000000000464e-01
1.096000000000000000e+03,8.721128000000000213e-01
1.097000000000000000e+03,8.729530500000001192e-01
1.098000000000000000e+03,8.737658000000001479e-01
1.099000000000000000e+03,8.746046499999998725e-01
1.100000000000000000e+03,8.753788000000000125e-01
1.101000000000000000e+03,8.761603500000001432e-01
1.102000000000000000e+03,8.770159499999999886e-01
1.103000000000000000e+03,8.778396000000000532e-01
1.104000000000000000e+03,8.787714500000000095e-01
1.105000000000000000e+03,8.796901500000000595e-01
1.106000000000000000e+03,8.803479499999999902e-01
1.107000000000000000e+03,8.812139999999999418e-01
1.108000000000000000e+03,8.820347999999998967e-01
1.109000000000000000e+03,8.828450000000002129e-01
1.110000000000000000e+03,8.835210500000000300e-01
1.111000000000000000e+03,8.843619000000000341e-01
1.112000000000000000e+03,8.852316500000000365e-01
1.113000000000000000e+03,8.859660000000001423e-01
1.114000000000000000e+03,8.867857000000001211e-01
1.115000000000000000e+03,8.875892999999999144e-01
1.116000000000000000e+03,8.884099000000000856e-01
1.117000000000000000e+03,8.892444999999999933e-01
1.118000000000000000e+03,8.900130000000000541e-01
1.119000000000000000e+03,8.908696999999999866e-01
1.120000000000000000e+03,8.917580499999999688e-01
1.121000000000000000e+03,8.926703000000000277e-01
1.122000000000000000e+03,8.933448999999999973e-01
1.123000000000000000e+03,8.941134499999998653e-01
1.124000000000000000e+03,8.948758999999999464e-01
1.125000000000000000e+03,8.955644499999999564e-01
1.126000000000000000e+03,8.965007500000001794e-01
1.127000000000000000e+03,8.972113000000000449e-01
1.128000000000000000e+03,8.979912499999999076e-01
1.129000000000000000e+03,8.988474000000001851e-01
1.130000000000000000e+03,8.996675999999999007e-01
1.131000000000000000e+03,9.004319999999997881e-01
1.132000000000000000e+03,9.012398499999999535e-01
1.133000000000000000e+03,9.019828999999999208e-01
1.134000000000000000e+03,9.028950499999999213e-01
1.135000000000000000e+03,9.036221499999997908e-01
1.136000000000000000e+03,9.044962000000001945e-01
1.137000000000000000e+03,9.053275000000000627e-01
1.138000000000000000e+03,9.060835999999999890e-01
1.139000000000000000e+03,9.068272000000000554e-01
1.140000000000000000e+03,9.076645500000000144e-01
1.141000000000000000e+03,9.084315499999998655e-01
1.142000000000000000e+03,9.093004000000000087e-01
1.143000000000000000e+03,9.100541999999999243e-01
1.144000000000000000e+03,9.109040500000000762e-01
1.145000000000000000e+03,9.116630000000001122e-01
1.146000000000000000e+03,9.124680499999999750e-01
1.147000000000000000e+03,9.132143999999999817e-01
1.148000000000000000e+03,9.140743999999999536e-01
1.149000000000000000e+03,9.149076999999999904e-01
1.150000000000000000e+03,9.157282999999999396e-01
1.151000000000000000e+03,9.165072500000001066e-01
1.152000000000000000e+03,9.174005000000000631e-01
1.153000000000000000e+03,9.181760000000001032e-01
1.154000000000000000e+03,9.190255000000000507e-01
1.155000000000000000e+03,9.197759500000002308e-01
1.156000000000000000e+03,9.205303499999999417e-01
1.157000000000000000e+03,9.212331499999997231e-01
1.158000000000000000e+03,9.220519500000001756e-01
1.159000000000000000e+03,9.228356500000000073e-01
1.160000000000000000e+03,9.236836499999998562e-01
1.161000000000000000e+03,9.244323000000000956e-01
1.162000000000000000e+03,9.251921499999999909e-01
1.163000000000000000e+03,9.260340499999999420e-01
1.164000000000000000e+03,9.269251000000000573e-01
1.165000000000000000e+03,9.276756000000000446e-01
1.166000000000000000e+03,9.284674000000002758e-01
1.167000000000000000e+03,9.291290999999999300e-01
1.168000000000000000e+03,9.299355500000000552e-01
1.169000000000000000e+03,9.306869000000000947e-01
1.170000000000000000e+03,9.313960500000000309e-01
1.171000000000000000e+03,9.323301999999999978e-01
1.172000000000000000e+03,9.330875000000002917e-01
1.173000000000000000e+03,9.338106500000000754e-01
1.174000000000000000e+03,9.346028500000000960e-01
1.175000000000000000e+03,9.353946499999998831e-01
1.176000000000000000e+03,9.361804499999999418e-01
1.177000000000000000e+03,9.369744000000000961e-01
1.178000000000000000e+03,9.378120500000000082e-01
1.179000000000000000e+03,9.385030500000001163e-01
1.180000000000000000e+03,9.392941499999997168e-01
1.181000000000000000e+03,9.401584499999999789e-01
1.182000000000000000e+03,9.409476999999999425e-01
1.183000000000000000e+03,9.416934500000000430e-01
1.184000000000000000e+03,9.424725000000000463e-01
1.185000000000000000e+03,9.433776000000000383e-01
1.186000000000000000e+03,9.440395500000000606e-01
1.187000000000000000e+03,9.447658999999999363e-01
1.188000000000000000e+03,9.455712499999998633e-01
1.189000000000000000e+03,9.463884499999999367e-01
1.190000000000000000e+03,9.471959499999998977e-01
1.191000000000000000e+03,9.481133999999998840e-01
1.192000000000000000e+03,9.490042499999999936e-01
1.193000000000000000e+03,9.497019500000000169e-01
1.194000000000000000e+03,9.504623500000001224e-01
1.195000000000000000e+03,9.512581000000001064e-01
1.196000000000000000e+03,9.520816500000000016e-01
1.197000000000000000e+03,9.527667499999999956e-01
1.198000000000000000e+03,9.536246000000000445e-01
1.199000000000000000e+03,9.544180499999999068e-01
1.200000000000000000e+03,9.551584000000001851e-01
1.201000000000000000e+03,9.558538499999998939e-01
1.202000000000000000e+03,9.566774999999999585e-01
1.203000000000000000e+03,9.574744000000000588e-01
1.204000000000000000e+03,9.583249500000000642e-01
1.205000000000000000e+03,9.590849500000000472e-01
1.206000000000000000e+03,9.599016500000001617e-01
1.207000000000000000e+03,9.607286499999998508e-01
1.208000000000000000e+03,9.615934499999999607e-01
1.209000000000000000e+03,9.623510499999999857e-01
1.210000000000000000e+03,9.631424999999997905e-01
1.211000000000000000e+03,9.638138499999999720e-01
1.212000000000000000e+03,9.647061499999998180e-01
1.213000000000000000e+03,9.655603500000001782e-01
1.214000000000000000e+03,9.662670999999998234e-01
1.215000000000000000e+03,9.670099000000000888e-01
1.216000000000000000e+03,9.678495499999998364e-01
1.217000000000000000e+03,9.687346500000000304e-01
1.218000000000000000e+03,9.694876999999999523e-01
1.219000000000000000e+03,9.703061500000000894e-01
1.220000000000000000e+03,9.711459999999998427e-01
1.221000000000000000e+03,9.719427500000001885e-01
1.222000000000000000e+03,9.727454999999999297e-01
1.223000000000000000e+03,9.735017499999999435e-01
1.224000000000000000e+03,9.742585000000000273e-01
1.225000000000000000e+03,9.752579500000001511e-01
1.226000000000000000e+03,9.759898000000000184e-01
1.227000000000000000e+03,9.767664000000000346e-01
1.228000000000000000e+03,9.776139999999997610e-01
1.229000000000000000e+03,9.784249499999999600e-01
1.230000000000000000e+03,9.793013000000001522e-01
1.231000000000000000e+03,9.800423999999999802e-01
1.232000000000000000e+03,9.808888999999998415e-01
1.233000000000000000e+03,9.819160500000000402e-01
1.234000000000000000e+03,9.826761000000001633e-01
1.235000000000000000e+03,9.834918000000000271e-01
1.236000000000000000e+03,9.843252500000000405e-01
1.237000000000000000e+03,9.851014000000001269e-01
1.238000000000000000e+03,9.858525999999999678e-01
1.239000000000000000e+03,9.866210499999998884e-01
1.240000000000000000e+03,9.873256999999997507e-01
1.241000000000000000e+03,9.883322999999999414e-01
1.242000000000000000e+03,9.890539999999999887e-01
1.243000000000000000e+03,9.898525000000001350e-01
1.244000000000000000e+03,9.907195999999999225e-01
1.245000000000000000e+03,9.915307500000001273e-01
1.246000000000000000e+03,9.922565000000000968e-01
1.247000000000000000e+03,9.930777500000000924e-01
1.248000000000000000e+03,9.941326999999999803e-01
1.249000000000000000e+03,9.947920000000000096e-01
1.250000000000000000e+03,9.956631000000000231e-01
1.251000000000000000e+03,9.964208000000001064e-01
1.252000000000000000e+03,9.974203999999998738e-01
1.253000000000000000e+03,9.980768500000000154e-01
1.254000000000000000e+03,9.989005499999997761e-01
1.255000000000000000e+03,9.996392000000001721e-01
1.256000000000000000e+03,1.000333000000000139e+00
1.257000000000000000e+03,1.001202000000000147e+00
1.258000000000000000e+03,1.002081500000000069e+00
1.259000000000000000e+03,1.002868499999999941e+00
1.260000000000000000e+03,1.003736000000000406e+00
1.261000000000000000e+03,1.004452499999999970e+00
1.262000000000000000e+03,1.005268499999999898e+00
1.263000000000000000e+03,1.006129999999999969e+00
1.264000000000000000e+03,1.006920999999999733e+00
1.265000000000000000e+03,1.007776999999999923e+00
1.266000000000000000e+03,1.008521000000000001e+00
1.267000000000000000e+03,1.009365000000000068e+00
1.268000000000000000e+03,1.010156500000000124e+00
1.269000000000000000e+03,1.011137000000000175e+00
1.270000000000000000e+03,1.011880499999999961e+00
1.271000000000000000e+03,1.012666999999999984e+00
1.272000000000000000e+03,1.013501000000000207e+00
1.273000000000000000e+03,1.014261999999999997e+00
1.274000000000000000e+03,1.015154000000000112e+00
1.275000000000000000e+03,1.015973499999999863e+00
1.276000000000000000e+03,1.016915500000000083e+00
1.277000000000000000e+03,1.017684999999999951e+00
1.278000000000000000e+03,1.018533999999999828e+00
1.279000000000000000e+03,1.019309000000000021e+00
1.280000000000000000e+03,1.020167500000000116e+00
1.281000000000000000e+03,1.020943500000000004e+00
1.282000000000000000e+03,1.021565500000000126e+00
1.283000000000000000e+03,1.022269999999999790e+00
1.284000000000000000e+03,1.023115999999999914e+00
1.285000000000000000e+03,1.023817500000000047e+00
1.286000000000000000e+03,1.024600499999999803e+00
1.287000000000000000e+03,1.025434500000000027e+00
1.288000000000000000e+03,1.026318499999999911e+00
1.289000000000000000e+03,1.026966000000000045e+00
1.290000000000000000e+03,1.027729000000000115e+00
1.291000000000000000e+03,1.028495499999999785e+00
1.292000000000000000e+03,1.029335500000000181e+00
1.293000000000000000e+03,1.030062000000000255e+00
1.294000000000000000e+03,1.030875500000000056e+00
1.295000000000000000e+03,1.031564999999999843e+00
1.296000000000000000e+03,1.032262499999999861e+00
1.297000000000000000e+03,1.033067999999999875e+00
1.298000000000000000e+03,1.033798000000000217e+00
1.299000000000000000e+03,1.034456500000000112e+00
1.300000000000000000e+03,1.035182999999999964e+00
1.301000000000000000e+03,1.035978500000000135e+00
1.302000000000000000e+03,1.036803999999999837e+00
1.303000000000000000e+03,1.037679499999999866e+00
1.304000000000000000e+03,1.038402500000000117e+00
1.305000000000000000e+03,1.039226000000000205e+00
1.306000000000000000e+03,1.039854500000000126e+00
1.307000000000000000e+03,1.040765999999999858e+00
1.308000000000000000e+03,1.041508499999999948e+00
1.309000000000000000e+03,1.042244500000000018e+00
1.310000000000000000e+03,1.042890000000000095e+00
1.311000000000000000e+03,1.043633999999999951e+00
1.312000000000000000e+03,1.044499000000000066e+00
1.313000000000000000e+03,1.045244499999999688e+00
1.314000000000000000e+03,1.046110499999999943e+00
1.315000000000000000e+03,1.046830000000000149e+00
1.316000000000000000e+03,1.047608499999999720e+00
1.317000000000000000e+03,1.048313499999999898e+00
1.318000000000000000e+03,1.049042999999999948e+00
1.319000000000000000e+03,1.049807999999999852e+00
1.320000000000000000e+03,1.050624999999999920e+00
1.321000000000000000e+03,1.051289499999999988e+00
1.322000000000000000e+03,1.052085999999999855e+00
1.323000000000000000e+03,1.052840999999999916e+00
1.324000000000000000e+03,1.053525499999999893e+00
1.325000000000000000e+03,1.054331499999999977e+00
1.326000000000000000e+03,1.055187999999999793e+00
1.327000000000000000e+03,1.055797500000000166e+00
1.328000000000000000e+03,1.056704500000000158e+00
1.329000000000000000e+03,1.057474999999999943e+00
1.330000000000000000e+03,1.058218499999999951e+00
1.331000000000000000e+03,1.059041499999999969e+00
1.332000000000000000e+03,1.059949000000000252e+00
1.333000000000000000e+03,1.060582999999999831e+00
1.334000000000000000e+03,1.061486499999999999e+00
1.335000000000000000e+03,1.062141999999999920e+00
1.336000000000000000e+03,1.062857500000000011e+00
1.337000000000000000e+03,1.063597999999999599e+00
1.338000000000000000e+03,1.064323499999999978e+00
1.339000000000000000e+03,1.065066499999999916e+00
1.340000000000000000e+03,1.065857000000000054e+00
1.341000000000000000e+03,1.066602000000000050e+00
1.342000000000000000e+03,1.067457500000000170e+00
1.343000000000000000e+03,1.068217500000000042e+00
1.344000000000000000e+03,1.069108500000000017e+00
1.345000000000000000e+03,1.069824499999999956e+00
1.346000000000000000e+03,1.070519999999999694e+00
1.347000000000000000e+03,1.071369500000000086e+00
1.348000000000000000e+03,1.072279999999999900e+00
1.349000000000000000e+03,1.073135499999999798e+00
1.350000000000000000e+03,1.073806499999999886e+00
1.351000000000000000e+03,1.074630499999999822e+00
1.352000000000000000e+03,1.075387000000000093e+00
1.353000000000000000e+03,1.076260499999999620e+00
1.354000000000000000e+03,1.076978499999999839e+00
1.355000000000000000e+03,1.077871500000000093e+00
1.356000000000000000e+03,1.078624000000000027e+00
1.357000000000000000e+03,1.079409500000000133e+00
1.358000000000000000e+03,1.080252000000000212e+00
1.359000000000000000e+03,1.081172000000000022e+00
1.360000000000000000e+03,1.082001500000000060e+00
1.361000000000000000e+03,1.082586500000000118e+00
1.362000000000000000e+03,1.083504000000000023e+00
1.363000000000000000e+03,1.084253000000000133e+00
1.364000000000000000e+03,1.085072500000000328e+00
1.365000000000000000e+03,1.085831500000000283e+00
1.366000000000000000e+03,1.086614999999999887e+00
1.367000000000000000e+03,1.087469000000000019e+00
1.368000000000000000e+03,1.088254999999999972e+00
1.369000000000000000e+03,1.089058499999999929e+00
1.370000000000000000e+03,1.089863000000000026e+00
1.371000000000000000e+03,1.090743500000000088e+00
1.372000000000000000e+03,1.091635499999999759e+00
1.373000000000000000e+03,1.092359499999999928e+00
1.374000000000000000e+03,1.093179499999999971e+00
1.375000000000000000e+03,1.094011500000000137e+00
1.376000000000000000e+03,1.094874000000000125e+00
1.377000000000000000e+03,1.095624000000000375e+00
1.378000000000000000e+03,1.096428500000000028e+00
1.379000000000000000e+03,1.097210499999999644e+00
1.380000000000000000e+03,1.097966999999999915e+00
1.381000000000000000e+03,1.098687999999999887e+00
1.382000000000000000e+03,1.099588499999999858e+00
1.383000000000000000e+03,1.100332499999999936e+00
1.384000000000000000e+03,1.101264000000000021e+00
1.385000000000000000e+03,1.102078000000000113e+00
1.386000000000000000e+03,1.102900999999999909e+00
1.387000000000000000e+03,1.103585500000000108e+00
1.388000000000000000e+03,1.104417499999999830e+00
1.389000000000000000e+03,1.105194499999999858e+00
1.390000000000000000e+03,1.106033000000000044e+00
1.391000000000000000e+03,1.106847499999999762e+00
1.392000000000000000e+03,1.107720000000000038e+00
1.393000000000000000e+03,1.108423000000000158e+00
1.394000000000000000e+03,1.109161999999999981e+00
1.395000000000000000e+03,1.109890999999999961e+00
1.396000000000000000e+03,1.110819000000000223e+00
1.397000000000000000e+03,1.111643000000000159e+00
1.398000000000000000e+03,1.112471500000000058e+00
1.399000000000000000e+03,1.113272999999999957e+00
1.400000000000000000e+03,1.114016499999999965e+00
1.401000000000000000e+03,1.114917500000000228e+00
1.402000000000000000e+03,1.115757500000000180e+00
1.403000000000000000e+03,1.116517499999999830e+00
1.404000000000000000e+03,1.117256500000000097e+00
1.405000000000000000e+03,1.117984499999999937e+00
1.406000000000000000e+03,1.118985499999999744e+00
1.407000000000000000e+03,1.119801999999999964e+00
1.408000000000000000e+03,1.120489500000000138e+00
1.409000000000000000e+03,1.121157500000000251e+00
1.410000000000000000e+03,1.122225999999999946e+00
1.411000000000000000e+03,1.123008500000000076e+00
1.412000000000000000e+03,1.123690999999999995e+00
1.413000000000000000e+03,1.124526500000000206e+00
1.414000000000000000e+03,1.125194500000000097e+00
1.415000000000000000e+03,1.125808499999999990e+00
1.416000000000000000e+03,1.126641499999999851e+00
1.417000000000000000e+03,1.127447999999999784e+00
1.418000000000000000e+03,1.128299500000000233e+00
1.419000000000000000e+03,1.129007499999999720e+00
1.420000000000000000e+03,1.129759500000000028e+00
1.421000000000000000e+03,1.130514499999999867e+00
1.422000000000000000e+03,1.131217499999999765e+00
1.423000000000000000e+03,1.131994999999999862e+00
1.424000000000000000e+03,1.132812500000000222e+00
1.425000000000000000e+03,1.133734000000000020e+00
1.426000000000000000e+03,1.134458499999999814e+00
1.427000000000000000e+03,1.135168999999999873e+00
1.428000000000000000e+03,1.135920000000000041e+00
1.429000000000000000e+03,1.136757999999999935e+00
1.430000000000000000e+03,1.137468999999999841e+00
1.431000000000000000e+03,1.138214000000000059e+00
1.432000000000000000e+03,1.139142000000000099e+00
1.433000000000000000e+03,1.139882000000000062e+00
1.434000000000000000e+03,1.140617000000000214e+00
1.435000000000000000e+03,1.141415500000000138e+00
1.436000000000000000e+03,1.142184000000000088e+00
1.437000000000000000e+03,1.143099500000000157e+00
1.438000000000000000e+03,1.143919500000000200e+00
1.439000000000000000e+03,1.144379499999999883e+00
1.440000000000000000e+03,1.145242499999999941e+00
1.441000000000000000e+03,1.145971999999999991e+00
1.442000000000000000e+03,1.146822499999999856e+00
1.443000000000000000e+03,1.147748500000000060e+00
1.444000000000000000e+03,1.148480999999999863e+00
1.445000000000000000e+03,1.149179500000000242e+00
1.446000000000000000e+03,1.149892499999999762e+00
1.447000000000000000e+03,1.150683000000000122e+00
1.448000000000000000e+03,1.151495499999999783e+00
1.449000000000000000e+03,1.152414499999999675e+00
1.450000000000000000e+03,1.153201500000000213e+00
1.451000000000000000e+03,1.153898000000000090e+00
1.452000000000000000e+03,1.154564999999999841e+00
1.453000000000000000e+03,1.155359000000000025e+00
1.454000000000000000e+03,1.156226499999999824e+00
1.455000000000000000e+03,1.156954000000000038e+00
1.456000000000000000e+03,1.157769500000000118e+00
1.457000000000000000e+03,1.158551499999999956e+00
1.458000000000000000e+03,1.159251500000000101e+00
1.459000000000000000e+03,1.160046500000000202e+00
1.460000000000000000e+03,1.160950000000000149e+00
1.461000000000000000e+03,1.161652499999999977e+00
1.462000000000000000e+03,1.162420500000000079e+00
1.463000000000000000e+03,1.163263000000000158e+00
1.464000000000000000e+03,1.164085999999999732e+00
1.465000000000000000e+03,1.164776000000000256e+00
1.466000000000000000e+03,1.165679000000000354e+00
1.467000000000000000e+03,1.166354499999999961e+00
1.468000000000000000e+03,1.167097499999999899e+00
1.469000000000000000e+03,1.168028000000000066e+00
1.470000000000000000e+03,1.168674999999999908e+00
1.471000000000000000e+03,1.169502000000000042e+00
1.472000000000000000e+03,1.170252499999999918e+00
1.473000000000000000e+03,1.171140500000000140e+00
1.474000000000000000e+03,1.171941500000000191e+00
1.475000000000000000e+03,1.172833999999999932e+00
1.476000000000000000e+03,1.173672000000000049e+00
1.477000000000000000e+03,1.174537000000000164e+00
1.478000000000000000e+03,1.175412500000000193e+00
1.479000000000000000e+03,1.176087499999999952e+00
1.480000000000000000e+03,1.176879500000000078e+00
1.481000000000000000e+03,1.177827499999999805e+00
1.482000000000000000e+03,1.178574999999999928e+00
1.483000000000000000e+03,1.179522500000000029e+00
1.484000000000000000e+03,1.180319499999999966e+00
1.485000000000000000e+03,1.181127999999999956e+00
1.486000000000000000e+03,1.181988000000000039e+00
1.487000000000000000e+03,1.182816000000000312e+00
1.488000000000000000e+03,1.183712500000000167e+00
1.489000000000000000e+03,1.184603000000000295e+00
1.490000000000000000e+03,1.185343500000000105e+00
1.491000000000000000e+03,1.186131999999999964e+00
1.492000000000000000e+03,1.186935000000000295e+00
1.493000000000000000e+03,1.187845999999999957e+00
1.494000000000000000e+03,1.188599999999999879e+00
1.495000000000000000e+03,1.189471999999999863e+00
1.496000000000000000e+03,1.190301000000000275e+00
1.497000000000000000e+03,1.191176500000000305e+00
1.498000000000000000e+03,1.192190999999999779e+00
1.499000000000000000e+03,1.192937499999999984e+00
1.500000000000000000e+03,1.193804000000000087e+00
1.501000000000000000e+03,1.194622500000000365e+00
1.502000000000000000e+03,1.195518000000000081e+00
1.503000000000000000e+03,1.196405500000000011e+00
1.504000000000000000e+03,1.197099000000000135e+00
1.505000000000000000e+03,1.198050499999999907e+00
1.506000000000000000e+03,1.198855500000000074e+00
1.507000000000000000e+03,1.199656500000000126e+00
1.508000000000000000e+03,1.200469999999999926e+00
1.509000000000000000e+03,1.201265999999999945e+00
1.510000000000000000e+03,1.202249499999999971e+00
1.511000000000000000e+03,1.203163500000000274e+00
1.512000000000000000e+03,1.204006499999999757e+00
1.513000000000000000e+03,1.204817999999999723e+00
1.514000000000000000e+03,1.205652499999999794e+00
1.515000000000000000e+03,1.206468000000000096e+00
1.516000000000000000e+03,1.207386499999999918e+00
1.517000000000000000e+03,1.208025000000000126e+00
1.518000000000000000e+03,1.208882000000000012e+00
1.519000000000000000e+03,1.209675000000000056e+00
1.520000000000000000e+03,1.210519000000000123e+00
1.521000000000000000e+03,1.211254499999999901e+00
1.522000000000000000e+03,1.212140999999999913e+00
1.523000000000000000e+03,1.213018500000000000e+00
1.524000000000000000e+03,1.213854499999999836e+00
1.525000000000000000e+03,1.214606500000000144e+00
1.526000000000000000e+03,1.215516500000000111e+00
1.527000000000000000e+03,1.216361000000000026e+00
1.528000000000000000e+03,1.217118999999999840e+00
1.529000000000000000e+03,1.218117500000000186e+00
1.530000000000000000e+03,1.218754999999999811e+00
1.531000000000000000e+03,1.219671500000000020e+00
1.532000000000000000e+03,1.220493999999999968e+00
1.533000000000000000e+03,1.221413999999999778e+00
1.534000000000000000e+03,1.222348500000000282e+00
1.535000000000000000e+03,1.223282500000000272e+00
1.536000000000000000e+03,1.224008999999999903e+00
1.537000000000000000e+03,1.224763000000000046e+00
1.538000000000000000e+03,1.225496500000000211e+00
1.539000000000000000e+03,1.226073499999999816e+00
1.540000000000000000e+03,1.226964000000000166e+00
1.541000000000000000e+03,1.227691499999999936e+00
1.542000000000000000e+03,1.228429500000000285e+00
1.543000000000000000e+03,1.229234999999999856e+00
1.544000000000000000e+03,1.229953499999999922e+00
1.545000000000000000e+03,1.230802000000000174e+00
1.546000000000000000e+03,1.231506499999999837e+00
1.547000000000000000e+03,1.232187499999999991e+00
1.548000000000000000e+03,1.232995000000000063e+00
1.549000000000000000e+03,1.233969500000000163e+00
1.550000000000000000e+03,1.234671499999999700e+00
1.551000000000000000e+03,1.235435499999999909e+00
1.552000000000000000e+03,1.235928999999999833e+00
1.553000000000000000e+03,1.236785500000000093e+00
1.554000000000000000e+03,1.237686999999999982e+00
1.555000000000000000e+03,1.238294500000000298e+00
1.556000000000000000e+03,1.239207500000000239e+00
1.557000000000000000e+03,1.239805499999999894e+00
1.558000000000000000e+03,1.240659500000000248e+00
1.559000000000000000e+03,1.241442999999999852e+00
1.560000000000000000e+03,1.242232500000000295e+00
1.561000000000000000e+03,1.243049999999999766e+00
1.562000000000000000e+03,1.243742499999999973e+00
1.563000000000000000e+03,1.244486999999999899e+00
1.564000000000000000e+03,1.245254000000000305e+00
1.565000000000000000e+03,1.245873000000000008e+00
1.566000000000000000e+03,1.246642000000000028e+00
1.567000000000000000e+03,1.247372499999999773e+00
1.568000000000000000e+03,1.248265500000000028e+00
1.569000000000000000e+03,1.249051499999999981e+00
1.570000000000000000e+03,1.249625499999999834e+00
1.571000000000000000e+03,1.250418000000000029e+00
1.572000000000000000e+03,1.251368499999999662e+00
1.573000000000000000e+03,1.251986000000000043e+00
1.574000000000000000e+03,1.252814000000000094e+00
1.575000000000000000e+03,1.253549000000000024e+00
1.576000000000000000e+03,1.254262499999999836e+00
1.577000000000000000e+03,1.254988500000000062e+00
1.578000000000000000e+03,1.255698499999999829e+00
1.579000000000000000e+03,1.256370500000000279e+00
1.580000000000000000e+03,1.257119500000000167e+00
1.581000000000000000e+03,1.257985499999999979e+00
1.582000000000000000e+03,1.258875499999999814e+00
1.583000000000000000e+03,1.259598500000000287e+00
1.584000000000000000e+03,1.260310499999999667e+00
1.585000000000000000e+03,1.261009500000000116e+00
1.586000000000000000e+03,1.261693500000000023e+00
1.587000000000000000e+03,1.262629499999999849e+00
1.588000000000000000e+03,1.263409000000000004e+00
1.589000000000000000e+03,1.264248500000000108e+00
1.590000000000000000e+03,1.264978999999999854e+00
1.591000000000000000e+03,1.265802499999999942e+00
1.592000000000000000e+03,1.266582500000000167e+00
1.593000000000000000e+03,1.267351500000000186e+00
1.594000000000000000e+03,1.268087500000000034e+00
1.595000000000000000e+03,1.268860999999999795e+00
1.596000000000000000e+03,1.269574999999999898e+00
1.597000000000000000e+03,1.270363499999999979e+00
1.598000000000000000e+03,1.271077000000000234e+00
1.599000000000000000e+03,1.271972000000000103e+00
1.600000000000000000e+03,1.272766000000000064e+00
1.601000000000000000e+03,1.273462499999999942e+00
1.602000000000000000e+03,1.274276500000000034e+00
1.603000000000000000e+03,1.275151499999999771e+00
1.604000000000000000e+03,1.276054000000000022e+00
1.605000000000000000e+03,1.276756000000000224e+00
1.606000000000000000e+03,1.277605500000000394e+00
1.607000000000000000e+03,1.278305000000000025e+00
1.608000000000000000e+03,1.279192999999999802e+00
1.609000000000000000e+03,1.279981999999999953e+00
1.610000000000000000e+03,1.280736499999999944e+00
1.611000000000000000e+03,1.281542500000000029e+00
1.612000000000000000e+03,1.282267500000000116e+00
1.613000000000000000e+03,1.283208999999999822e+00
1.614000000000000000e+03,1.284054000000000251e+00
1.615000000000000000e+03,1.284925000000000317e+00
